Nasdaq Traded,Symbol,Company Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Symbol_Clean,Sector,source,confidence
Y,RMBI,"Richmond Mutual Bancorporation, Inc. - Common Stock",Q,S,N,100.0,N,N,,RMBI,N,RMBI,Finance,Nasdaq,100.0
Y,RMBL,"RumbleOn, Inc. - Class B Common Stock",Q,S,N,100.0,N,D,,RMBL,N,RMBL,Consumer Discretionary,Wikipedia-High,22.0
Y,RMBS,"Rambus, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RMBS,N,RMBS,Technology,Nasdaq,100.0
Y,RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",Q,G,N,100.0,N,N,,RMCF,N,RMCF,Consumer Staples,Nasdaq,100.0
Y,RMD,ResMed Inc. Common Stock,N, ,N,100.0,N,,RMD,RMD,N,RMD,Health Care,Nasdaq,100.0
Y,RMED,"Ra Medical Systems, Inc. Common Stock",N, ,N,100.0,N,,RMED,RMED,N,RMED,Healthcare,Name-Match,60.0
Y,RMG,RMG Acquisition Corp. Class A Common Stock,N, ,N,100.0,N,,RMG,RMG,N,RMG,Industrials,Wikipedia-High,40.0
Y,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock",N, ,N,100.0,N,,RMI,RMI,N,RMI,Finance,Nasdaq,100.0
Y,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc. Common Stock",N, ,N,100.0,N,,RMM,RMM,N,RMM,Finance,Nasdaq,100.0
Y,RMNI,"Rimini Street, Inc. - Common Stock",Q,G,N,100.0,N,N,,RMNI,N,RMNI,Real Estate,Nasdaq,100.0
Y,RMR,The RMR Group Inc. - Class A Common Stock,Q,S,N,100.0,N,N,,RMR,N,RMR,Consumer Discretionary,Nasdaq,100.0
Y,RMT,"Royce Micro-Cap Trust, Inc. Common Stock",N, ,N,100.0,N,,RMT,RMT,N,RMT,Finance,Nasdaq,100.0
Y,RMTI,"Rockwell Medical, Inc. - Common Stock",Q,G,N,100.0,N,N,,RMTI,N,RMTI,Health Care,Nasdaq,100.0
Y,RNDB,"Randolph Bancorp, Inc. - Common Stock",Q,G,N,100.0,N,N,,RNDB,N,RNDB,Healthcare,Wikipedia-High,56.5
Y,RNET,"RigNet, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RNET,N,RNET,Energy,Wikipedia-High,52.5
Y,RNG,"Ringcentral, Inc. Class A Common Stock",N, ,N,100.0,N,,RNG,RNG,N,RNG,Technology,Nasdaq,100.0
Y,RNGR,"Ranger Energy Services, Inc. Class A Common Stock",N, ,N,100.0,N,,RNGR,RNGR,N,RNGR,Energy,Nasdaq,100.0
Y,RNR,RenaissanceRe Holdings Ltd. Common Stock,N, ,N,100.0,N,,RNR,RNR,N,RNR,Finance,Nasdaq,100.0
Y,RNST,Renasant Corporation - Common Stock,Q,Q,N,100.0,N,N,,RNST,N,RNST,Finance,Nasdaq,100.0
Y,RNWK,"RealNetworks, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RNWK,N,RNWK,Communication Services,Name-Match,24.0
Y,ROAD,"Construction Partners, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ROAD,N,ROAD,Industrials,Nasdaq,100.0
Y,ROCK,"Gibraltar Industries, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ROCK,N,ROCK,Industrials,Nasdaq,100.0
Y,RODI,iPath Return on Disability ETN,Z, ,N,100.0,N,,RODI,RODI,N,RODI,Materials,AnnualReports-Success,21.0
Y,ROG,Rogers Corporation Common Stock,N, ,N,100.0,N,,ROG,ROG,N,ROG,Industrials,Nasdaq,100.0
Y,ROIC,Retail Opportunity Investments Corp. - Common Stock,Q,Q,N,100.0,N,N,,ROIC,N,ROIC,Financial,Name-Match,60.0
Y,ROK,"Rockwell Automation, Inc. Common Stock",N, ,N,100.0,N,,ROK,ROK,N,ROK,Industrials,Nasdaq,100.0
Y,ROKU,"Roku, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,ROKU,N,ROKU,Telecommunications,Nasdaq,100.0
Y,ROL,"Rollins, Inc. Common Stock",N, ,N,100.0,N,,ROL,ROL,N,ROL,Consumer Discretionary,Nasdaq,100.0
Y,ROLL,RBC Bearings Incorporated - Common Stock,Q,Q,N,100.0,N,N,,ROLL,N,ROLL,Energy,Wikipedia-High,76.5
Y,ROP,"Roper Technologies, Inc. Common Stock",N, ,N,100.0,N,,ROP,ROP,N,ROP,Technology,Nasdaq,100.0
Y,ROSE,Rosehill Resources Inc. - Class A Common Stock,Q,S,N,100.0,N,D,,ROSE,N,ROSE,Industrials,Wikipedia-High,23.5
Y,ROSEU,Rosehill Resources Inc. - Unit,Q,S,N,100.0,N,N,,ROSEU,N,ROSEU,Industrials,Wikipedia-High,51.0
Y,ROST,"Ross Stores, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ROST,N,ROST,Consumer Discretionary,Nasdaq,100.0
Y,ROYT,Pacific Coast Oil Trust Units of Beneficial Interest,N, ,N,100.0,N,,ROYT,ROYT,N,ROYT,Energy,Name-Match,60.0
Y,RP,"RealPage, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RP,N,RP,Utilities,Wikipedia-High,35.0
Y,RPAI,"Retail Properties of America, Inc. Class A Common Stock",N, ,N,100.0,N,,RPAI,RPAI,N,RPAI,Consumer Discretionary,Name-Match,60.0
Y,RPAY,Repay Holdings Corporation - Class A Common Stock,Q,S,N,100.0,N,N,,RPAY,N,RPAY,Real Estate,Nasdaq,100.0
Y,RPD,"Rapid7, Inc. - Common Stock",Q,G,N,100.0,N,N,,RPD,N,RPD,Technology,Nasdaq,100.0
Y,RPLA,Replay Acquisition Corp. Ordinary Shares,N, ,N,100.0,N,,RPLA,RPLA,N,RPLA,Communication Services,Wikipedia-High,40.0
Y,RPM,RPM International Inc. Common Stock,N, ,N,100.0,N,,RPM,RPM,N,RPM,Consumer Discretionary,Nasdaq,100.0
Y,RPT,RPT Realty Common Stock,N, ,N,100.0,N,,RPT,RPT,N,RPT,Real Estate,Nasdaq,100.0
Y,RRBI,"Red River Bancshares, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RRBI,N,RRBI,Consumer Discretionary,Nasdaq,100.0
Y,RRC,Range Resources Corporation Common Stock,N, ,N,100.0,N,,RRC,RRC,N,RRC,Energy,Nasdaq,100.0
Y,RRD,R.R. Donnelley & Sons Company Common Stock,N, ,N,100.0,N,,RRD,RRD,N,RRD,Communication Services,Wikipedia-High,55.0
Y,RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RRGB,N,RRGB,Consumer Discretionary,Nasdaq,100.0
Y,RRR,"Red Rock Resorts, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,RRR,N,RRR,Consumer Discretionary,Nasdaq,100.0
Y,RRTS,"Roadrunner Transportation Systems, Inc. Common Stock",N, ,N,100.0,N,,RRTS,RRTS,N,RRTS,Industrials,Name-Match,60.0
Y,RS,Reliance Steel & Aluminum Co. Common Stock (DE),N, ,N,100.0,N,,RS,RS,N,RS,Industrials,Nasdaq,100.0
Y,RSF,RiverNorth Marketplace Lending Corporation Common Stock,N, ,N,100.0,N,,RSF,RSF,N,RSF,Finance,Nasdaq,100.0
Y,RSG,"Republic Services, Inc. Common Stock",N, ,N,100.0,N,,RSG,RSG,N,RSG,Utilities,Nasdaq,100.0
Y,RSSS,"Research Solutions, Inc - Common Stock",Q,S,N,100.0,N,N,,RSSS,N,RSSS,Technology,Nasdaq,100.0
Y,RST,"Rosetta Stone Rosetta Stone, Inc.",N, ,N,100.0,N,,RST,RST,N,RST,Industrials,Wikipedia-High,22.5
Y,RTIX,"RTI Surgical Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,E,,RTIX,N,RTIX,Financial,Wikipedia-High,21.5
Y,RTLR,Rattler Midstream LP - Common Units Representing Limited Partnership Interests,Q,Q,N,100.0,N,N,,RTLR,N,RTLR,Energy,AnnualReports-Success,75.0
Y,RTN,Raytheon Company Common Stock,N, ,N,100.0,N,,RTN,RTN,N,RTN,Industrials,Wikipedia-High,82.0
Y,RTRX,"Retrophin, Inc. - Common Stock",Q,G,N,100.0,N,N,,RTRX,N,RTRX,Healthcare,Groq-Success,100.0
Y,RTTR,"Ritter Pharmaceuticals, Inc. - Common Stock",Q,S,N,100.0,N,D,,RTTR,N,RTTR,Healthcare,Name-Match,180.0
Y,RTW,"RTW Retailwinds, Inc. Common Stock",N, ,N,100.0,N,,RTW,RTW,N,RTW,Consumer Discretionary,Name-Match,60.0
Y,RUBI,"The Rubicon Project, Inc. Common Stock",N, ,N,100.0,N,,RUBI,RUBI,N,RUBI,Consumer Discretionary,Nasdaq,100.0
Y,RUBY,"Rubius Therapeutics, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RUBY,N,RUBY,Healthcare,Name-Match,180.0
Y,RUHN,Ruhnn Holding Limited - American Depositary Shares,Q,Q,N,100.0,N,N,,RUHN,N,RUHN,Consumer Discretionary,AnnualReports-Success,33.0
Y,RUN,Sunrun Inc. - Common Stock,Q,Q,N,100.0,N,N,,RUN,N,RUN,Miscellaneous,Nasdaq,100.0
Y,RUSHA,"Rush Enterprises, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,RUSHA,N,RUSHA,Consumer Discretionary,Nasdaq,100.0
Y,RUSHB,"Rush Enterprises, Inc. - Class B Common Stock",Q,Q,N,100.0,N,N,,RUSHB,N,RUSHB,Consumer Discretionary,Nasdaq,100.0
Y,RUTH,"Ruth's Hospitality Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RUTH,N,RUTH,Healthcare,Name-Match,60.0
Y,RVI,Retail Value Inc. Common Stock ,N, ,N,100.0,N,,RVI,RVI,N,RVI,Consumer Discretionary,Name-Match,60.0
Y,RVLV,"Revolve Group, Inc. Class A Common Stock",N, ,N,100.0,N,,RVLV,RVLV,N,RVLV,Consumer Discretionary,Nasdaq,100.0
Y,RVNC,"Revance Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,RVNC,N,RVNC,Healthcare,Name-Match,180.0
Y,RVP,"Retractable Technologies, Inc. Common Stock",A, ,N,100.0,N,,RVP,RVP,N,RVP,Health Care,Nasdaq,100.0
Y,RVSB,Riverview Bancorp Inc - Common Stock,Q,Q,N,100.0,N,N,,RVSB,N,RVSB,Finance,Nasdaq,100.0
Y,RVT,"Royce Value Trust, Inc. Common Stock",N, ,N,100.0,N,,RVT,RVT,N,RVT,Finance,Nasdaq,100.0
Y,RWLK,ReWalk Robotics Ltd. - Ordinary Shares,Q,S,N,100.0,N,D,,RWLK,N,RWLK,Utilities,Wikipedia-High,25.0
Y,RWT,"Redwood Trust, Inc. Common Stock",N, ,N,100.0,N,,RWT,RWT,N,RWT,Real Estate,Nasdaq,100.0
Y,RXN,Rexnord Corporation Common Stock,N, ,N,100.0,N,,RXN,RXN,N,RXN,Financial,Wikipedia-High,120.5
Y,RY,Royal Bank Of Canada Common Stock,N, ,N,100.0,N,,RY,RY,N,RY,Finance,Nasdaq,100.0
Y,RYAAY,"Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",Q,Q,N,100.0,N,N,,RYAAY,N,RYAAY,Consumer Discretionary,Nasdaq,100.0
Y,RYAM,Rayonier Advanced Materials Inc. Common Stock,N, ,N,100.0,N,,RYAM,RYAM,N,RYAM,Basic Materials,Nasdaq,100.0
Y,RYB,"RYB Education, Inc. American depositary shares, each representing one Class A ordinary share",N, ,N,100.0,N,,RYB,RYB,N,RYB,Consumer Discretionary,Groq-Attempt1,100.0
Y,RYCE,Amira Nature Foods Ltd Ordinary Shares,N, ,N,100.0,N,,RYCE,RYCE,N,RYCE,Consumer Staples,Name-Match,60.0
Y,RYI,Ryerson Holding Corporation Common Stock,N, ,N,100.0,N,,RYI,RYI,N,RYI,Industrials,Nasdaq,100.0
Y,RYN,Rayonier Inc. REIT Common Stock,N, ,N,100.0,N,,RYN,RYN,N,RYN,Real Estate,Nasdaq,100.0
Y,RYTM,"Rhythm Pharmaceuticals, Inc. - Common Stock",Q,G,N,100.0,N,N,,RYTM,N,RYTM,Health Care,Nasdaq,100.0
Y,SA,"Seabridge Gold, Inc. Ordinary Shares (Canada)",N, ,N,100.0,N,,SA,SA,N,SA,Basic Materials,Nasdaq,100.0
Y,SABR,Sabre Corporation - Common Stock,Q,Q,N,100.0,N,N,,SABR,N,SABR,Technology,Nasdaq,100.0
Y,SAEX,"SAExploration Holdings, Inc. - Common Stock",Q,S,N,100.0,N,D,,SAEX,N,SAEX,Energy,AnnualReports-Success,35.0
Y,SAFE,Safehold Inc. Common Stock,N, ,N,100.0,N,,SAFE,SAFE,N,SAFE,Real Estate,Nasdaq,100.0
Y,SAFM,"Sanderson Farms, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SAFM,N,SAFM,Energy,Wikipedia-High,156.0
Y,SAFT,"Safety Insurance Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SAFT,N,SAFT,Finance,Nasdaq,100.0
Y,SAGE,"Sage Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,SAGE,N,SAGE,Healthcare,Name-Match,180.0
Y,SAH,"Sonic Automotive, Inc. Common Stock",N, ,N,100.0,N,,SAH,SAH,N,SAH,Consumer Discretionary,Nasdaq,100.0
Y,SAIA,"Saia, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SAIA,N,SAIA,Industrials,Nasdaq,100.0
Y,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,N, ,N,100.0,N,,SAIC,SAIC,N,SAIC,Technology,Nasdaq,100.0
Y,SAIL,"SailPoint Technologies Holdings, Inc. Common Stock",N, ,N,100.0,N,,SAIL,SAIL,N,SAIL,Technology,Nasdaq,100.0
Y,SAL,"Salisbury Bancorp, Inc. - Common Stock",Q,S,N,100.0,N,N,,SAL,N,SAL,Financial,Wikipedia-High,100.5
Y,SALM,"Salem Media Group, Inc. - Class A Common Stock",Q,G,N,100.0,N,N,,SALM,N,SALM,Communication Services,Name-Match,60.0
Y,SALT,Scorpio Bulkers Inc. Common Stock,N, ,N,100.0,N,,SALT,SALT,N,SALT,Energy,Wikipedia-High,43.5
Y,SAM,"Boston Beer Company, Inc. (The) Common Stock",N, ,N,100.0,N,,SAM,SAM,N,SAM,Consumer Staples,Nasdaq,100.0
Y,SAMA,Schultze Special Purpose Acquisition Corp. - Common Stock,Q,S,N,100.0,N,D,,SAMA,N,SAMA,Healthcare,Wikipedia-High,92.5
Y,SAMG,Silvercrest Asset Management Group Inc. - Common Stock,Q,G,N,100.0,N,N,,SAMG,N,SAMG,Finance,Nasdaq,100.0
Y,SAND,Sandstorm Gold Ltd. Ordinary Shares (Canada),N, ,N,100.0,N,,SAND,SAND,N,SAND,Energy,Wikipedia-High,162.5
Y,SANM,Sanmina Corporation - Common Stock,Q,Q,N,100.0,N,N,,SANM,N,SANM,Technology,Nasdaq,100.0
Y,SANW,S&W Seed Company - Common Stock,Q,S,N,100.0,N,N,,SANW,N,SANW,Utilities,Wikipedia-High,35.0
Y,SAP,SAP  SE ADS,N, ,N,100.0,N,,SAP,SAP,N,SAP,Technology,Nasdaq,100.0
Y,SAQN,Software Acquisition Group Inc. - Class A Common Stock,Q,S,N,100.0,N,N,,SAQN,N,SAQN,Technology,Name-Match,60.0
Y,SAQNU,Software Acquisition Group Inc. - Unit,Q,S,N,100.0,N,N,,SAQNU,N,SAQNU,Technology,Name-Match,60.0
Y,SASR,"Sandy Spring Bancorp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SASR,N,SASR,Real Estate,Wikipedia-High,105.0
Y,SATS,EchoStar Corporation - Common stock,Q,Q,N,100.0,N,N,,SATS,N,SATS,Consumer Discretionary,Nasdaq,100.0
Y,SAVA,"Cassava Sciences, Inc. - Common Stock",Q,S,N,100.0,N,N,,SAVA,N,SAVA,Health Care,Nasdaq,100.0
Y,SAVE,"Spirit Airlines, Inc. Common Stock",N, ,N,100.0,N,,SAVE,SAVE,N,SAVE,Financial,Wikipedia-High,37.5
Y,SB,"Safe Bulkers, Inc Common Stock ($0.001 par value)",N, ,N,100.0,N,,SB,SB,N,SB,Consumer Discretionary,Nasdaq,100.0
Y,SBAC,SBA Communications Corporation - Class A Common Stock,Q,Q,N,100.0,N,N,,SBAC,N,SBAC,Real Estate,Nasdaq,100.0
Y,SBBP,Strongbridge Biopharma plc - Ordinary Shares,Q,Q,N,100.0,N,N,,SBBP,N,SBBP,Healthcare,Name-Match,60.0
Y,SBBX,SB One Bancorp - Common Stock,Q,G,N,100.0,N,N,,SBBX,N,SBBX,Financial,Wikipedia-High,305.5
Y,SBCF,Seacoast Banking Corporation of Florida - Common Stock,Q,Q,N,100.0,N,N,,SBCF,N,SBCF,Finance,Nasdaq,100.0
Y,SBE,Switchback Energy Acquisition Corporation Class A Common Stock,N, ,N,100.0,N,,SBE,SBE,N,SBE,Energy,Name-Match,60.0
Y,SBFG,"SB Financial Group, Inc. - Common Stock",Q,S,N,100.0,N,N,,SBFG,N,SBFG,Finance,Nasdaq,100.0
Y,SBGI,"Sinclair Broadcast Group, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,SBGI,N,SBGI,Industrials,Nasdaq,100.0
Y,SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.) Common Stock",N, ,N,100.0,N,,SBH,SBH,N,SBH,Consumer Discretionary,Nasdaq,100.0
Y,SBI,Western Asset Intermediate Muni Fund Inc Common Stock,N, ,N,100.0,N,,SBI,SBI,N,SBI,Finance,Nasdaq,100.0
Y,SBLK,Star Bulk Carriers Corp. - Common Shares,Q,Q,N,100.0,N,N,,SBLK,N,SBLK,Consumer Discretionary,Nasdaq,100.0
Y,SBNY,Signature Bank - Common Stock,Q,Q,N,100.0,N,N,,SBNY,N,SBNY,Financial,Name-Match,24.0
Y,SBOW,"SilverBow Resorces, Inc. Common Stock",N, ,N,100.0,N,,SBOW,SBOW,N,SBOW,Energy,AnnualReports-Success,110.0
Y,SBPH,"Spring Bank Pharmaceuticals, Inc. - Common Stock",Q,S,N,100.0,N,N,,SBPH,N,SBPH,Healthcare,Name-Match,180.0
Y,SBR,Sabine Royalty Trust Common Stock,N, ,N,100.0,N,,SBR,SBR,N,SBR,Energy,Nasdaq,100.0
Y,SBRA,"Sabra Health Care REIT, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SBRA,N,SBRA,Real Estate,Nasdaq,100.0
Y,SBSI,"Southside Bancshares, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SBSI,N,SBSI,Finance,Nasdaq,100.0
Y,SBT,"Sterling Bancorp, Inc. - Common Stock",Q,S,N,100.0,N,E,,SBT,N,SBT,Financial,Wikipedia-High,354.0
Y,SBUX,Starbucks Corporation - Common Stock,Q,Q,N,100.0,N,N,,SBUX,N,SBUX,Consumer Discretionary,Nasdaq,100.0
Y,SC,Santander Consumer USA Holdings Inc. Common Stock,N, ,N,100.0,N,,SC,SC,N,SC,Consumer Discretionary,Name-Match,24.0
Y,SCCO,Southern Copper Corporation Common Stock,N, ,N,100.0,N,,SCCO,SCCO,N,SCCO,Basic Materials,Nasdaq,100.0
Y,SCD,LMP Capital and Income Fund Inc. Common Stock,N, ,N,100.0,N,,SCD,SCD,N,SCD,Finance,Nasdaq,100.0
Y,SCHL,Scholastic Corporation - Common Stock,Q,Q,N,100.0,N,N,,SCHL,N,SCHL,Consumer Discretionary,Nasdaq,100.0
Y,SCHN,"Schnitzer Steel Industries, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,SCHN,N,SCHN,Materials,Name-Match,60.0
Y,SCHW,Charles Schwab Corporation (The) Common Stock,N, ,N,100.0,N,,SCHW,SCHW,N,SCHW,Finance,Nasdaq,100.0
Y,SCI,Service Corporation International Common Stock,N, ,N,100.0,N,,SCI,SCI,N,SCI,Consumer Discretionary,Nasdaq,100.0
Y,SCKT,"Socket Mobile, Inc. - Common Stock",Q,S,N,100.0,N,N,,SCKT,N,SCKT,Technology,Nasdaq,100.0
Y,SCL,Stepan Company Common Stock,N, ,N,100.0,N,,SCL,SCL,N,SCL,Consumer Discretionary,Nasdaq,100.0
Y,SCM,Stellus Capital Investment Corporation Common Stock,N, ,N,100.0,N,,SCM,SCM,N,SCM,Finance,Nasdaq,100.0
Y,SCON,Superconductor Technologies Inc. - Common Stock,Q,S,N,100.0,N,D,,SCON,N,SCON,Energy,Wikipedia-High,59.0
Y,SCOR,"comScore, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SCOR,N,SCOR,Real Estate,Nasdaq,100.0
Y,SCPE,SC Health Corporation Class A Ordinary Shares,N, ,N,100.0,N,,SCPE,SCPE,N,SCPE,Healthcare,Name-Match,24.0
Y,SCPH,scPharmaceuticals Inc. - Common Stock,Q,Q,N,100.0,N,N,,SCPH,N,SCPH,Healthcare,Name-Match,180.0
Y,SCPL,SciPlay Corporation - Class A Common Stock,Q,Q,N,100.0,N,N,,SCPL,N,SCPL,Communication Services,Wikipedia-High,309.5
Y,SCS,Steelcase Inc. Common Stock,N, ,N,100.0,N,,SCS,SCS,N,SCS,Consumer Discretionary,Nasdaq,100.0
Y,SCSC,"ScanSource, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SCSC,N,SCSC,Technology,Nasdaq,100.0
Y,SCU,"Sculptor Capital Management, Inc. Class A Common Stock",N, ,N,100.0,N,,SCU,SCU,N,SCU,Financial,Wikipedia-High,113.5
Y,SCVL,"Shoe Carnival, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SCVL,N,SCVL,Consumer Discretionary,Nasdaq,100.0
Y,SCVX,SCVX Corp. Class A Ordinary Shares,N, ,N,100.0,N,,SCVX,SCVX,N,SCVX,Financial,Groq-Success,100.0
Y,SCWX,SecureWorks Corp. - Class A Common Stock,Q,Q,N,100.0,N,N,,SCWX,N,SCWX,Materials,Wikipedia-High,155.0
Y,SCX,L.S. Starrett Company (The) Common Stock,N, ,N,100.0,N,,SCX,SCX,N,SCX,Financial,Wikipedia-High,89.0
Y,SCYX,"SCYNEXIS, Inc. - Common Stock",Q,G,N,100.0,N,N,,SCYX,N,SCYX,Health Care,Nasdaq,100.0
Y,SD,"SandRidge Energy, Inc. Common Stock",N, ,N,100.0,N,,SD,SD,N,SD,Energy,Nasdaq,100.0
Y,SDC,"SmileDirectClub, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SDC,N,SDC,Consumer Staples,Wikipedia-High,37.5
Y,SDGR,"Schrodinger, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SDGR,N,SDGR,Health Care,Nasdaq,100.0
Y,SDI,Standard Diversified Inc. Class A Common Stock,A, ,N,100.0,N,,SDI,SDI,N,SDI,Financial,Wikipedia-High,66.0
Y,SDPI,"Superior Drilling Products, Inc. Common Stock",A, ,N,100.0,N,,SDPI,SDPI,N,SDPI,Energy,Name-Match,60.0
Y,SDRL,Seadrill Limited Common Stock,N, ,N,100.0,N,,SDRL,SDRL,N,SDRL,Energy,Nasdaq,100.0
Y,SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",N, ,N,100.0,N,,SE,SE,N,SE,Consumer Discretionary,Nasdaq,100.0
Y,SEAC,"SeaChange International, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SEAC,N,SEAC,Materials,Wikipedia-High,37.5
Y,SEAS,"SeaWorld Entertainment, Inc. Common Stock",N, ,N,100.0,N,,SEAS,SEAS,N,SEAS,Communication Services,Name-Match,60.0
Y,SEB,Seaboard Corporation Common Stock,A, ,N,1.0,N,,SEB,SEB,N,SEB,Industrials,Nasdaq,100.0
Y,SEDG,"SolarEdge Technologies, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SEDG,N,SEDG,Technology,Nasdaq,100.0
Y,SEE,Sealed Air Corporation Common Stock,N, ,N,100.0,N,,SEE,SEE,N,SEE,Industrials,Nasdaq,100.0
Y,SEED,Origin Agritech Limited - Common Stock,Q,S,N,100.0,N,D,,SEED,N,SEED,Consumer Staples,Nasdaq,100.0
Y,SEEL,"Seelos Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,SEEL,N,SEEL,Healthcare,Name-Match,180.0
Y,SEIC,SEI Investments Company - Common Stock,Q,Q,N,100.0,N,N,,SEIC,N,SEIC,Finance,Nasdaq,100.0
Y,SELB,"Selecta Biosciences, Inc. - Common Stock",Q,G,N,100.0,N,N,,SELB,N,SELB,Healthcare,Groq-Success,100.0
Y,SELF,"Global Self Storage, Inc. - Common Stock",Q,S,N,100.0,N,N,,SELF,N,SELF,Real Estate,Nasdaq,100.0
Y,SEM,Select Medical Holdings Corporation Common Stock,N, ,N,100.0,N,,SEM,SEM,N,SEM,Health Care,Nasdaq,100.0
Y,SENEA,Seneca Foods Corp. - Class A Common Stock,Q,Q,N,100.0,N,N,,SENEA,N,SENEA,Consumer Staples,Nasdaq,100.0
Y,SENEB,Seneca Foods Corp. - Class B Common Stock,Q,Q,N,100.0,N,N,,SENEB,N,SENEB,Consumer Staples,Nasdaq,100.0
Y,SENS,"Senseonics Holdings, Inc. Common Stock",A, ,N,100.0,N,,SENS,SENS,N,SENS,Industrials,Nasdaq,100.0
Y,SERV,"ServiceMaster Global Holdings, Inc. Common Stock",N, ,N,100.0,N,,SERV,SERV,N,SERV,Consumer Discretionary,Nasdaq,100.0
Y,SES,"Synthesis Energy Systems, Inc. - Common Stock",Q,S,N,100.0,N,H,,SES,N,SES,Miscellaneous,Nasdaq,100.0
Y,SESN,"Sesen Bio, Inc. - Common Stock",Q,G,N,100.0,N,D,,SESN,N,SESN,Healthcare,AnnualReports-Success,153.0
Y,SF,Stifel Financial Corporation Common Stock,N, ,N,100.0,N,,SF,SF,N,SF,Finance,Nasdaq,100.0
Y,SFBC,"Sound Financial Bancorp, Inc. - Common Stock",Q,S,N,100.0,N,N,,SFBC,N,SFBC,Finance,Nasdaq,100.0
Y,SFBS,"ServisFirst Bancshares, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SFBS,N,SFBS,Finance,Nasdaq,100.0
Y,SFE,"Safeguard Scientifics, Inc. New Common Stock",N, ,N,100.0,N,,SFE,SFE,N,SFE,Technology,Wikipedia-High,166.5
Y,SFET,Safe-T Group Ltd. - American Depositary Shares,Q,S,N,100.0,N,N,,SFET,N,SFET,Technology,Wikipedia-High,100.0
Y,SFIX,"Stitch Fix, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,SFIX,N,SFIX,Consumer Discretionary,Nasdaq,100.0
Y,SFL,SFL Corporation Ltd,N, ,N,100.0,N,,SFL,SFL,N,SFL,Consumer Discretionary,Nasdaq,100.0
Y,SFM,"Sprouts Farmers Market, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SFM,N,SFM,Consumer Staples,Nasdaq,100.0
Y,SFNC,Simmons First National Corporation - Common Stock,Q,Q,N,100.0,N,N,,SFNC,N,SFNC,Finance,Nasdaq,100.0
